age  team  league  position  game_played  game_started  min_pg  fg_pg  fga_pg  fg_pct  fg3_pg  fg3a_pg  fg3_pct  fg2_pg  fg2a_pg  fg2_pct  efg_pct  ft_pg  fta_pg  ft_pct  orb_pg  drb_pg  trb_pg  ast_pg  stl_pg  blk_pg  tov_pg  pf_pg  pts_pg  draft_order  shoot_hand  player_height  player_weight  C  SG  SF  PG  PF  Right  Left  6-11  7-1  6-8  7-3  6-0  5-10  6-5  6-6  5-11  6-1  6-4  5-9  6-7  6-3  6-10  7-2  6-9  7-0  6-2  
22  MIL  NBA  SF  80  80  35.6  8.2  15.7  .521  0.6  2.3  .272  7.6  13.5  .563  .541  5.9  7.7  .770  1.8  7.0  8.8  5.4  1.6  1.9  2.9  3.1  22.9  15  Right  6-11  222  0  0  1  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
19  DEN  NBA  SF  82  82  36.5  7.6  17.9  .426  0.8  2.6  .322  6.8  15.3  .444  .449  5.0  6.4  .777  2.2  3.8  6.1  2.8  1.2  0.5  3.0  2.7  21.0  3  Right  6-8  240  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
20  DEN  NBA  SF  75  75  34.8  7.1  16.4  .431  0.6  2.1  .266  6.5  14.3  .455  .448  6.1  7.6  .796  1.9  3.8  5.7  2.6  0.9  0.4  3.0  3.1  20.8  3  Right  6-8  240  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
21  DEN  NBA  SF  80  80  36.8  9.5  19.7  .481  0.5  1.9  .243  9.0  17.8  .506  .493  7.2  8.9  .808  1.5  3.4  4.9  2.7  1.1  0.5  2.7  2.9  26.5  3  Right  6-8  240  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
22  DEN  NBA  SF  65  65  38.2  10.6  22.4  .476  0.6  2.3  .268  10.0  20.1  .499  .489  7.1  8.7  .808  2.2  3.8  6.0  3.8  1.2  0.4  3.6  3.1  28.9  3  Right  6-8  240  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
23  DEN  NBA  SF  77  77  36.4  9.5  19.2  .492  0.8  2.1  .354  8.7  17.1  .509  .511  6.0  7.7  .786  2.3  5.1  7.4  3.4  1.3  0.5  3.3  3.3  25.7  3  Right  6-8  240  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
26  DEN  NBA  SF  50  50  35.5  8.7  19.3  .452  0.8  2.5  .333  7.9  16.8  .470  .474  6.9  8.3  .823  1.5  6.1  7.6  2.8  0.9  0.6  2.8  2.7  25.2  3  Right  6-8  240  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
26  NYK  NBA  SF  27  27  36.2  9.1  19.9  .461  2.0  4.6  .424  7.2  15.2  .472  .510  6.1  7.0  .872  1.5  5.2  6.7  3.0  0.9  0.6  2.4  3.3  26.3  3  Right  6-8  240  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
28  NYK  NBA  PF  67  67  37.0  10.0  22.2  .449  2.3  6.2  .379  7.6  16.0  .476  .502  6.3  7.6  .830  2.0  4.9  6.9  2.6  0.8  0.5  2.6  3.1  28.7  3  Right  6-8  240  0  0  0  0  1  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
30  NYK  NBA  SF  40  40  35.7  9.0  20.2  .444  1.5  4.5  .341  7.4  15.7  .474  .482  4.7  5.9  .797  1.8  4.8  6.6  3.1  1.0  0.4  2.2  2.2  24.2  3  Right  6-8  240  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
31  NYK  NBA  SF  72  72  35.1  7.9  18.2  .434  1.5  4.3  .339  6.4  13.8  .463  .474  4.6  5.6  .829  1.4  6.4  7.7  4.2  0.9  0.5  2.4  2.5  21.8  3  Right  6-8  240  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
32  NYK  NBA  SF  74  74  34.3  8.1  18.8  .433  2.0  5.7  .359  6.1  13.1  .466  .488  4.1  4.9  .833  0.8  5.1  5.9  2.9  0.8  0.5  2.1  2.7  22.4  3  Right  6-8  240  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
33  OKC  NBA  SF  23  23  32.6  6.6  16.3  .406  2.1  6.2  .338  4.5  10.1  .448  .471  2.8  3.6  .783  0.8  5.7  6.5  1.7  0.8  0.7  1.5  2.8  18.1  3  Right  6-8  240  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
25  MIA  NBA  PF  24  1  20.8  1.2  2.5  .467  0.0  0.0  0.0  1.2  2.5  .467  .467  1.2  2.0  .592  1.6  2.3  3.9  0.1  0.4  1.3  0.7  2.3  3.5  61  Left  6-9  245  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
26  MIA  NBA  C  65  28  16.1  0.9  1.8  .483  0.0  0.0  0.0  0.9  1.8  .483  .483  0.5  0.7  .652  1.4  1.7  3.0  0.4  0.3  1.4  0.6  2.1  2.2  61  Left  6-9  245  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
27  MIA  NBA  C  80  16  16.5  1.0  2.0  .478  0.0  0.0  0.0  1.0  2.0  .478  .478  0.8  1.2  .717  1.5  1.6  3.1  0.2  0.3  1.4  0.6  2.0  2.7  61  Left  6-9  245  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
28  MIA  NBA  C  75  11  19.5  0.7  1.3  .535  0.0  0.0  0.0  0.7  1.3  .535  .535  0.6  1.0  .644  1.4  2.2  3.5  0.3  0.1  1.2  0.5  2.6  2.0  61  Left  6-9  245  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
29  MIA  NBA  C  64  51  21.1  1.3  2.4  .559  0.0  0.0  0.0  1.3  2.4  .559  .559  0.8  1.1  .690  1.6  2.3  3.9  0.1  0.6  1.3  0.7  2.0  3.4  61  Left  6-9  245  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
30  MIA  NBA  C  62  3  9.1  0.6  1.1  .515  0.0  0.0  0.0  0.6  1.1  .515  .515  0.3  0.5  .607  0.7  1.1  1.9  0.2  0.2  0.7  0.4  0.8  1.4  61  Left  6-9  245  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
32  DET  NBA  C  49  0  8.3  0.7  1.3  .581  0.0  0.0  0.0  0.7  1.3  .581  .581  0.3  0.4  .682  0.7  1.2  1.9  0.1  0.2  1.0  0.2  1.1  1.8  61  Left  6-9  245  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
20  TOR  NBA  SF  22  10  19.0  2.5  5.0  .505  1.1  2.7  .417  1.4  2.2  .612  .619  0.6  1.0  .636  0.6  1.4  2.0  0.9  0.9  0.0  0.5  2.0  6.8  23  Right  6-8  232  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
19  NYK  NBA  SF  80  12  17.3  2.2  4.9  .442  0.0  0.2  .231  2.1  4.7  .449  .446  1.5  2.2  .695  1.1  1.9  3.0  1.1  0.9  0.2  0.9  1.9  5.9  43  Right  6-8  215  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
20  NYK  NBA  SF  36  10  19.7  1.7  4.1  .418  0.0  0.1  .333  1.7  4.0  .420  .421  1.2  2.1  .545  1.4  2.4  3.8  1.3  1.2  0.3  1.3  2.2  4.6  43  Right  6-8  215  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
20  ORL  NBA  SF  21  0  13.8  1.5  3.8  .400  0.0  0.1  .000  1.5  3.7  .410  .400  1.7  2.4  .700  1.4  2.5  3.9  0.7  0.7  0.1  0.8  1.0  4.7  43  Right  6-8  215  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
22  LAL  NBA  SF  24  3  18.0  2.3  4.4  .524  0.2  0.6  .333  2.1  3.8  .556  .548  1.7  2.5  .683  1.0  2.5  3.5  1.5  1.1  0.3  0.8  1.5  6.5  43  Right  6-8  215  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
23  LAL  NBA  SF  82  20  24.4  3.3  7.3  .460  0.7  2.3  .319  2.6  4.9  .526  .511  1.5  2.1  .710  1.4  2.9  4.3  1.8  1.7  0.3  1.1  2.0  8.9  43  Right  6-8  215  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
24  HOU  NBA  SF  72  71  36.5  5.5  13.9  .394  1.9  5.7  .334  3.6  8.2  .436  .462  2.1  3.2  .649  1.1  4.5  5.6  3.8  1.8  0.6  2.2  2.3  14.9  43  Right  6-8  215  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
25  NOH  NBA  SF  75  75  34.7  4.0  10.2  .398  1.1  3.6  .303  2.9  6.5  .450  .451  1.8  2.6  .701  0.8  4.6  5.4  2.2  1.6  0.4  1.6  2.4  11.0  43  Right  6-8  215  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
26  NOH  NBA  SF  41  41  32.9  4.1  9.8  .417  0.7  2.1  .333  3.4  7.7  .440  .453  1.9  2.5  .775  1.0  4.2  5.2  3.3  1.7  0.6  1.9  1.8  10.8  43  Right  6-8  215  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
27  WAS  NBA  SF  56  15  26.3  3.4  8.1  .417  1.4  3.7  .364  2.0  4.3  .463  .501  1.4  1.7  .821  0.8  4.0  4.8  2.0  1.3  0.4  1.5  1.3  9.5  43  Right  6-8  215  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
28  WAS  NBA  SF  77  77  35.4  5.1  11.1  .456  2.3  5.7  .407  2.7  5.3  .509  .562  1.9  2.5  .772  1.3  4.9  6.2  2.5  1.6  0.3  1.7  2.3  14.4  43  Right  6-8  215  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
29  HOU  NBA  SF  82  82  35.7  4.5  11.1  .402  2.4  6.8  .350  2.1  4.3  .485  .509  1.5  1.7  .853  0.9  4.7  5.6  2.5  1.9  0.2  1.7  2.3  12.8  43  Right  6-8  215  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
30  HOU  NBA  SF  81  81  35.3  4.4  10.6  .416  2.3  6.2  .371  2.1  4.4  .478  .523  1.6  2.0  .783  0.8  3.7  4.5  2.3  2.0  0.3  1.4  2.2  12.7  43  Right  6-8  215  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
31  HOU  NBA  SF  80  80  34.7  4.1  10.0  .409  2.4  6.9  .344  1.7  3.0  .556  .528  1.2  1.6  .738  0.7  5.1  5.7  2.2  1.8  0.3  0.9  1.7  11.7  43  Right  6-8  215  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
32  HOU  NBA  SF  21  21  34.0  4.0  9.0  .441  2.6  6.7  .386  1.4  2.3  .604  .585  0.9  1.0  .905  0.6  4.0  4.6  2.0  1.6  0.2  1.0  1.9  11.4  43  Right  6-8  215  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
24  CHI  NBA  C  82  0  12.1  1.0  1.7  .553  0.0  0.0  0.0  1.0  1.7  .553  .553  0.9  1.8  .503  1.4  2.4  3.7  0.4  0.2  0.7  0.8  1.9  2.8  36  Right  7-0  255  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  
26  HOU  NBA  C  82  82  30.0  4.0  7.5  .541  0.0  0.0  .000  4.0  7.5  .542  .541  2.0  3.6  .562  3.4  8.3  11.7  0.9  0.6  1.1  2.1  2.7  10.1  36  Right  7-0  255  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  
27  HOU  NBA  C  48  19  20.2  2.1  4.0  .532  0.0  0.0  0.0  2.1  4.0  .532  .532  1.6  2.6  .619  2.1  5.8  7.9  0.5  0.3  0.8  1.2  1.9  5.8  36  Right  7-0  255  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  
28  NOP  NBA  C  76  76  26.1  2.8  5.4  .517  0.0  0.0  0.0  2.8  5.4  .517  .517  1.7  3.0  .582  3.2  6.6  9.8  0.9  0.4  0.7  1.3  1.9  7.3  36  Right  7-0  255  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  
29  NOP  NBA  C  68  64  17.3  1.5  2.9  .533  0.0  0.0  0.0  1.5  2.9  .533  .533  0.9  1.6  .545  1.8  4.3  6.1  0.4  0.3  0.3  0.9  1.8  4.0  36  Right  7-0  255  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  
30  NOP  NBA  C  31  19  15.5  1.0  2.1  .477  0.0  0.0  0.0  1.0  2.1  .477  .477  0.7  1.3  .590  1.5  3.7  5.3  0.5  0.2  0.3  0.5  1.6  2.7  36  Right  7-0  255  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  
21  CHA  NBA  PG  72  12  26.5  3.7  8.6  .430  1.5  3.4  .439  2.2  5.2  .424  .517  2.9  3.2  .893  0.2  1.6  1.8  3.5  0.6  0.0  1.7  1.9  11.8  9  Right  6-0  183  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
22  CHA  NBA  PG  80  2  18.4  2.1  5.4  .386  0.9  2.2  .393  1.2  3.2  .381  .467  1.3  1.6  .779  0.1  1.1  1.2  2.4  0.6  0.1  0.9  1.6  6.4  9  Right  6-0  183  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
23  CHA  NBA  PG  82  82  33.6  4.9  11.7  .416  1.4  4.1  .333  3.5  7.6  .461  .474  3.3  3.6  .906  0.5  2.3  2.7  6.1  0.7  0.0  1.9  1.9  14.4  9  Right  6-0  183  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
26  CHI  NBA  PG  61  9  30.4  4.8  11.4  .419  2.2  5.3  .411  2.6  6.1  .426  .514  3.2  3.6  .882  0.2  1.8  2.1  5.0  0.9  0.0  1.9  2.3  14.9  9  Right  6-0  183  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
27  DET  NBA  PG  54  13  23.8  3.5  8.5  .410  0.9  2.8  .327  2.6  5.8  .450  .463  2.7  3.1  .870  0.2  1.6  1.9  4.9  0.6  0.0  2.0  1.1  10.6  9  Right  6-0  183  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
27  OKC  NBA  PG  28  1  24.2  2.5  6.6  .371  1.2  3.4  .354  1.3  3.2  .389  .462  1.1  1.3  .861  0.3  1.9  2.2  3.1  0.6  0.0  1.3  1.1  7.3  9  Right  6-0  183  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
28  OKC  NBA  PG  34  0  15.3  1.4  3.6  .380  0.7  1.8  .393  0.6  1.8  .367  .479  0.8  1.0  .765  0.1  1.1  1.3  1.9  0.4  0.1  0.9  1.2  4.2  9  Right  6-0  183  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
29  ORL  NBA  PG  78  20  19.7  2.5  6.6  .377  1.2  3.5  .347  1.3  3.1  .412  .469  1.7  2.1  .814  0.2  1.3  1.5  2.7  0.4  0.0  1.2  1.3  7.9  9  Right  6-0  183  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
30  ORL  NBA  PG  19  6  19.6  2.7  5.4  .505  1.1  2.3  .477  1.6  3.1  .525  .607  1.9  2.3  .837  0.3  1.6  1.8  3.4  0.7  0.0  1.7  1.5  8.5  9  Right  6-0  183  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
22  POR  NBA  SF  40  4  13.4  1.8  4.3  .410  1.1  2.5  .430  0.7  1.8  .384  .535  0.4  0.5  .850  0.4  2.0  2.4  0.4  0.3  0.1  0.7  1.2  5.1  16  Left  6-9  225  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
23  POR  NBA  PF  62  0  11.8  1.4  3.8  .368  1.0  2.9  .348  0.4  0.9  .429  .500  0.2  0.2  .769  0.2  2.0  2.2  0.5  0.2  0.1  0.4  1.3  3.9  16  Left  6-9  225  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
24  NOP  NBA  PF  27  2  17.5  2.2  5.7  .390  1.3  3.5  .379  0.9  2.2  .407  .506  0.5  0.7  .778  0.7  2.6  3.3  1.1  0.3  0.4  0.6  1.9  6.3  16  Left  6-9  225  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
25  NOP  NBA  SF  63  19  13.2  1.5  3.0  .479  0.9  1.8  .513  0.5  1.2  .429  .633  0.2  0.3  .684  0.2  1.6  1.8  0.4  0.3  0.2  0.4  1.0  4.1  16  Left  6-9  225  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
26  NOP  NBA  SF  47  13  18.0  2.6  6.1  .422  0.9  2.3  .404  1.7  3.8  .433  .498  0.8  1.1  .780  0.5  2.6  3.1  1.1  0.2  0.1  0.5  1.9  7.0  16  Left  6-9  225  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
27  MIA  NBA  SF  68  55  15.7  1.7  4.1  .402  1.3  3.1  .414  0.4  1.0  .366  .557  0.2  0.2  .733  0.2  1.9  2.1  0.5  0.3  0.2  0.4  1.7  4.8  16  Left  6-9  225  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
28  ATL  NBA  SF  21  9  19.1  2.9  5.8  .492  1.8  3.8  .463  1.1  2.0  .548  .643  0.4  0.6  .692  0.2  2.3  2.5  0.9  0.3  0.1  0.7  1.7  7.9  16  Left  6-9  225  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  
22  CHO  NBA  SG  22  6  18.1  1.6  4.5  .360  0.5  1.3  .345  1.2  3.2  .366  .410  0.4  0.5  .727  0.0  3.5  3.5  0.9  0.3  0.1  0.6  1.5  4.1  40  Right  6-6  222  0  1  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  
23  NYK  NBA  SG  52  13  16.5  1.6  4.2  .378  0.4  1.7  .267  1.1  2.5  .450  .431  0.5  0.8  .651  0.2  1.7  1.9  2.1  0.7  0.2  1.1  1.4  4.1  61  Right  6-4  220  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  
20  MEM  NBA  PG  33  1  12.3  1.1  3.5  .313  0.1  0.7  .136  1.0  2.8  .355  .326  0.9  1.1  .838  0.3  1.1  1.4  1.8  0.5  0.2  1.2  1.2  3.2  17  Right  6-4  202  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  
20  LAL  NBA  PG  24  24  33.1  3.5  10.8  .319  1.2  4.8  .243  2.3  6.0  .379  .373  0.7  1.3  .500  1.5  5.5  6.9  7.0  1.4  1.0  2.6  2.0  8.8  2  Right  6-6  190  0  0  0  1  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  
23  PHO  NBA  SG  57  11  27.9  4.8  9.9  .481  1.5  3.4  .444  3.3  6.5  .501  .558  1.9  2.6  .755  0.5  2.1  2.6  2.8  0.8  0.1  1.6  2.5  13.1  28  Right  6-3  194  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
24  PHO  NBA  SG  80  18  32.7  6.6  13.9  .476  2.4  5.5  .434  4.2  8.4  .504  .562  2.5  2.9  .845  0.3  2.4  2.7  4.0  1.2  0.2  1.8  2.6  18.1  28  Right  6-3  194  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
25  PHO  NBA  SG  82  12  29.5  5.8  12.5  .462  2.0  5.1  .389  3.8  7.3  .514  .543  2.1  2.6  .822  0.5  2.3  2.8  2.6  0.9  0.2  1.4  2.4  15.6  28  Right  6-3  194  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
26  PHO  NBA  SG  70  11  24.4  5.2  10.8  .482  1.3  3.4  .375  3.9  7.4  .532  .542  2.4  2.8  .881  0.5  2.1  2.6  2.3  1.2  0.1  1.3  1.6  14.2  28  Right  6-3  194  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
27  PHO  NBA  PG  44  5  17.9  3.5  8.3  .425  1.0  3.1  .324  2.5  5.2  .485  .485  1.5  1.7  .877  0.3  1.3  1.6  1.5  0.5  0.3  1.0  1.6  9.5  28  Right  6-3  194  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
28  TOR  NBA  SG  58  0  24.1  5.1  11.3  .450  1.2  3.7  .338  3.8  7.6  .505  .505  1.9  2.4  .796  0.2  1.5  1.7  2.1  0.9  0.1  1.4  1.9  13.3  28  Right  6-3  194  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
29  TOR  NBA  SG  42  0  22.5  4.7  10.8  .436  1.0  2.6  .360  3.8  8.2  .461  .480  1.8  2.2  .835  0.5  1.4  1.9  1.5  0.9  0.2  1.6  2.4  12.2  28  Right  6-3  194  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
32  GSW  NBA  SG  66  1  14.9  2.8  5.8  .474  0.7  1.7  .384  2.1  4.2  .511  .530  0.9  1.1  .784  0.3  1.0  1.4  1.5  0.6  0.1  0.7  1.3  7.1  28  Right  6-3  194  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
34  PHO  NBA  SG  67  0  14.4  2.6  5.9  .439  0.5  1.5  .357  2.0  4.4  .466  .483  0.6  0.7  .889  0.2  1.3  1.6  1.2  0.5  0.1  0.7  1.2  6.3  28  Right  6-3  194  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  
23  DAL  NBA  PG  44  9  10.5  1.6  3.9  .418  0.5  1.2  .389  1.1  2.6  .431  .479  0.6  0.8  .800  0.1  1.0  1.1  1.3  0.3  0.0  0.8  1.1  4.3  61  Right  6-0  185  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
25  DAL  NBA  PG  78  18  19.8  3.0  6.8  .440  0.7  2.0  .357  2.3  4.7  .476  .493  1.0  1.2  .844  0.2  1.7  1.9  3.3  0.4  0.1  1.3  1.5  7.6  61  Right  6-0  185  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
26  DAL  NBA  PG  81  2  20.6  3.5  8.0  .439  0.8  2.3  .349  2.7  5.7  .476  .490  1.6  1.9  .847  0.4  1.6  2.0  3.9  0.4  0.0  1.7  1.7  9.5  61  Right  6-0  185  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
27  MIN  NBA  PG  41  11  25.2  4.1  10.2  .400  1.3  3.5  .371  2.8  6.7  .415  .463  1.9  2.4  .776  0.3  2.4  2.8  5.7  0.5  0.0  2.5  1.5  11.3  61  Right  6-0  185  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
28  MIN  NBA  PG  74  2  23.1  4.3  10.2  .417  1.3  3.8  .346  3.0  6.5  .458  .481  1.4  1.8  .784  0.5  2.3  2.8  4.0  0.4  0.0  2.0  1.8  11.3  61  Right  6-0  185  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
29  MIN  NBA  PG  79  1  18.6  3.2  8.3  .387  0.9  2.9  .316  2.3  5.4  .426  .443  1.0  1.3  .790  0.2  1.7  1.9  3.8  0.3  0.0  1.6  1.6  8.4  61  Right  6-0  185  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
30  DAL  NBA  PG  77  10  17.7  2.9  7.0  .420  0.7  2.2  .323  2.2  4.8  .463  .470  1.0  1.2  .809  0.3  1.4  1.7  3.4  0.4  0.0  0.9  1.4  7.5  61  Right  6-0  185  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
32  DAL  NBA  PG  35  6  22.0  4.1  9.8  .414  1.5  4.2  .358  2.5  5.6  .456  .491  1.3  1.5  .863  0.3  2.1  2.4  5.5  0.4  0.0  1.8  0.9  10.9  61  Right  6-0  185  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
33  DAL  NBA  PG  25  1  22.2  4.4  10.3  .426  2.0  5.0  .392  2.4  5.3  .459  .521  1.3  1.7  .762  0.3  2.8  3.0  5.4  0.5  0.0  2.1  1.4  12.0  61  Right  6-0  185  0  0  0  1  0  1  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
20  GSW  NBA  SF  81  81  25.4  3.4  7.8  .439  0.6  1.8  .359  2.8  6.0  .464  .481  1.8  2.3  .758  0.7  3.5  4.1  1.2  0.6  0.2  1.2  1.7  9.2  7  Right  6-8  210  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
21  GSW  NBA  SF  78  24  28.3  3.5  8.7  .399  0.8  2.4  .347  2.6  6.3  .419  .448  1.7  2.3  .718  0.8  3.1  4.0  1.5  0.8  0.3  1.1  2.0  9.5  7  Right  6-8  210  0  0  1  0  0  1  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
